Year,Month,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),Region
2018,February,1.621428571,0.9,1.088095238,1.254761905,27.06964285,31.16607143,24.46785715,13.98690476,38.36190476,Islands
2018,February,3.584285714,2.023214286,2.673214286,3.453571429,26.68214286,31.32255639,24.19718045,16.13928572,41.27857143,North
2018,February,0.917857143,0.221428571,0.285714286,0.392857143,,,,16.575,40.51785714,North-East
2018,February,0.857142857,0.485714286,0.590476191,0.709523809,27.40714286,30.27857143,25.58214286,14.23214286,44.96785714,South-East
2018,February,1.561904762,0.995238095,1.190476191,1.402380952,27.41071429,31.16785714,25.20714286,13.57142857,38.32142857,South-West
2018,February,2.727442681,1.549111867,1.851606198,2.320181406,27.28319876,31.84305556,24.44523809,9.457738095,33.43988095,West
2018,March,4.631420596,3.381668735,4.073014888,4.451550868,27.51290323,31.92419355,24.90483871,6.274193548,33.45161291,Central
2018,March,3.267956989,2.151290323,2.572150538,2.94655914,28.27777778,32.04074074,25.82962963,8.313333333,31.32,Central Business District and Surrounding
2018,March,1.447849462,0.789677419,0.933548387,1.112903226,28.17204301,32.33978495,25.56881721,10.55465332,33.88197998,East
2018,March,2.591397849,1.505376344,1.883870968,2.204301075,27.64946237,31.8467742,24.89354839,12.13010753,36.95698925,Islands
2018,March,5.132258064,3.632258064,4.317741935,4.620967742,27.48064516,32.25439882,24.70806451,11.80674487,35.38804986,North
2018,March,3.622580646,1.709677419,1.941935484,2.4,,,,12.42258065,38.16451613,North-East
2018,March,1.539784946,1.105376344,1.208602151,1.268817204,28.18387097,30.81290323,26.30967742,11.89354839,39.44193548,South-East
2018,March,8.019354839,4.929032258,6.032258065,7.070967742,28.02580645,31.49032258,25.59354839,10.41612903,38.31290323,South-West
2018,March,6.291734767,4.319447005,5.097834101,5.566889401,27.72699752,32.386818,24.75189168,7.156648746,31.7102509,West
2018,April,8.762580383,4.846853887,6.604155474,7.778791209,27.97833334,32.665,25.42,5.871666666,31.425,Central
2018,April,7.354074074,3.848518518,4.897037037,5.9,28.78333333,33.01666667,26.25833333,6.57037037,26.53703704,Central Business District and Surrounding
2018,April,4.039047619,2.770555555,3.258333333,3.487222222,28.68777778,33.08666667,25.98777778,8.574444443,31.25333333,East
2018,April,3.817777778,2.595555556,3.166666667,3.6,28.06833333,32.59,25.34,11.89888889,35.80888889,Islands
2018,April,9.272153845,6.831666667,8.673205129,9.350641026,27.86333333,32.88530303,24.71818182,9.921363635,33.7,North
2018,April,6.633333333,4.82,6.24,6.92,,,,10.36,38.52666667,North-East
2018,April,3.46345679,1.940246914,2.216049383,2.660987654,28.69,31.24,26.72666667,11.20333333,36.6,South-East
2018,April,7.028888889,4.933333333,5.984444444,6.471111111,28.57333333,32.09333333,26.35333333,9.086666667,33.91333333,South-West
2018,April,9.282162452,5.627087028,7.190226601,8.084922825,28.09041051,32.8118774,25.27720991,6.294674329,29.24559387,West
2018,May,7.723388766,5.139683653,6.455913978,7.06435918,28.19516129,32.4016129,25.56290323,5.533870968,30.57580645,Central
2018,May,3.789882698,2.575659825,3.164956012,3.504545455,29.54736842,33.25,26.97,4.604545455,22.52727273,Central Business District and Surrounding
2018,May,5.882488479,3.157526882,3.927956989,4.355376344,28.84731183,32.59569893,26.18709677,6.792473118,29.33655914,East
2018,May,5.579928315,3.220286738,3.866953405,4.569318996,28.3467742,32.60476191,25.80721966,11.99404762,36.15450077,Islands
2018,May,8.45948832,6.105617353,7.272358176,8.126418242,28.0483871,32.70791091,24.8984639,7.023607038,29.9640553,North
2018,May,7.135483871,3.761290323,4.6,5.522580645,28.78064516,33.40967742,25.95806452,8.34516129,34.55806452,North-East
2018,May,4.682078853,3.527168459,4.158709677,4.360071685,28.89354839,30.62580645,26.91612903,10.38387097,33.22580645,South-East
2018,May,7.815053764,4.898924731,6.23655914,6.705376344,28.84516129,31.38387097,26.4516129,8.212903226,32.37741935,South-West
2018,May,9.363551459,6.362717248,7.743659754,8.486084047,28.14965352,32.22337714,25.23170052,5.659274193,28.06900922,West
2018,June,8.033016461,4.84545679,5.966691358,7.029674897,28.04366667,31.13066667,25.218,6.439666667,32.515,Central
2018,June,6.110370371,3.568518519,4.541851852,5.396666667,28.925,32.02083333,26.125,5.42962963,28.28148148,Central Business District and Surrounding
2018,June,5.473136289,2.963888889,3.856302682,4.542605364,28.63333333,31.49,25.79888889,7.772222222,31.94111111,East
2018,June,6.304619595,4.009102354,5.009419814,5.449753695,27.86210318,31.35357143,25.18035715,13.55295567,39.6547619,Islands
2018,June,7.456571428,4.388994709,5.408637566,6.261984127,28.05,31.39416667,24.7125,7.446666667,32.70083334,North
2018,June,11.57333334,6.753333333,7.846666667,9.546666667,,,,9.21,38.79,North-East
2018,June,4.453333333,2.635555556,3.344444444,3.802222222,28.69655172,30.16333333,26.49,11.30333333,35.34,South-East
2018,June,9.575555557,6.008888889,7.926666667,8.868888888,28.76,30.83666667,26.23,8.966666667,37.65333333,South-West
2018,June,11.80261159,6.417703936,8.567773998,9.94500814,28.37632479,31.07452992,25.13004274,6.588547009,31.87273504,West
2018,July,2.943103677,2.34443117,2.680631886,2.788026019,28.20322581,31.45,25.74354839,7.693548387,33.06935484,Central
2018,July,1.95651135,1.684229391,1.793189964,1.840262844,29.084,32.384,26.876,5.92962963,24.12592593,Central Business District and Surrounding
2018,July,4.208325653,3.123512545,3.833261649,4.039928316,28.80215054,31.6483871,26.27419355,9.508602151,33.6344086,East
2018,July,2.810752688,2.152688172,2.567741936,2.716129032,28.06451612,31.69193549,25.49516129,12.50967742,35.55806452,Islands
2018,July,3.903141268,2.70902855,3.004729329,3.217195032,28.3483871,31.86796188,25.16048387,9.164578164,33.98467742,North
2018,July,4.425806452,4.625806452,5.638709677,5.858064516,,,,10.93870968,38.54516129,North-East
2018,July,2.755953803,2.305535643,2.592592593,2.632258064,28.49354839,29.90645161,26.68387097,11.98709677,35.76129032,South-East
2018,July,2.474193548,1.819354839,2.138709678,2.335483871,,,,,,South-West
2018,July,4.243318643,3.147810833,3.686889212,3.88755889,28.31677419,31.30537635,25.56774194,7.729032259,30.63870968,West
2018,August,2.675860994,1.971949509,2.128034907,2.196384603,28.27741936,31.51612903,25.98064516,8.191935484,34.80483871,Central
2018,August,1.828924731,1.374946237,1.53688172,1.56967742,29.22857143,32.87857143,26.91071429,5.84,25.85333333,Central Business District and Surrounding
2018,August,3.205990783,2.417741936,2.578494624,2.670967742,28.81935484,31.8516129,26.42365591,9.744086022,34.62903226,East
2018,August,3.161290323,2.427956989,2.707526882,2.795698925,28.16935484,32.09032258,25.6467742,14.43870968,36.51129032,Islands
2018,August,2.986451613,1.711290323,1.948387097,2.211290323,28.46774194,32.10696481,25.18966276,8.926451613,31.12880185,North
2018,August,3.348387097,,,,,,,11.46129032,40.41935484,North-East
2018,August,3.587096774,2.793548387,3.135483871,3.402150538,28.57741935,30.05806452,26.65483871,12.03225806,37.42903226,South-East
2018,August,3.335483871,2.124731183,2.496774194,2.892473118,28.86774194,31.15806452,26.99354839,10.28709677,35.49677419,South-West
2018,August,2.716989247,1.760368664,2.088479263,2.317050691,28.47741935,31.65531661,25.96069295,8.388709678,32.7172043,West
2018,September,8.394545455,4.87973064,6.387138047,7.517643098,27.72333334,31.455,25.10666667,6.793333334,32.89666667,Central
2018,September,5.510057472,3.929310345,4.699712644,5.061350575,28.84761905,32.79047619,26.32380952,5.076,25.352,Central Business District and Surrounding
2018,September,5.155353535,3.20664422,3.762109989,4.164859708,28.30666667,31.58333334,25.53111111,7.712222222,32.53444445,East
2018,September,6.198518518,4.083703704,4.974074074,5.582962963,27.55714286,31.63285715,24.81738095,13.77954023,36.01948276,Islands
2018,September,5.81,3.275,4.205,4.635,27.83333333,31.86166667,24.15,7.69469697,32.36083333,North
2018,September,6.573333333,3.26,4.066666667,4.54,,,,8.206666667,35.71666667,North-East
2018,September,5.608888889,3.515555556,4.6,5.108888889,28.17,29.64,26.24333333,10.81666667,35.99666667,South-East
2018,September,5.348888889,2.94,3.835555556,4.557777778,28.35666667,30.64333333,26.27,9.193333333,35.33333333,South-West
2018,September,5.714222222,3.385238095,4.320595238,5.06952381,27.89133333,31.36055556,25.05444445,6.975555556,30.24833333,West
2018,October,6.231859817,3.66427718,4.374233373,4.998685783,27.58064516,31.88387097,25.03387097,5.679032258,31.12741936,Central
2018,October,6.885376344,3.871075269,4.66139785,5.092473118,28.56785714,32.86428571,26.03571429,5.346666667,26.34,Central Business District and Surrounding
2018,October,7.669013189,4.586744531,5.8558769,6.899833148,28.2967742,32.20860215,25.56989247,6.54516129,30.9,East
2018,October,9.029032258,4.770967742,6.032258065,7.148387097,27.62903226,32.06935484,25.03870968,12.81989247,30.38225807,Islands
2018,October,9.859182795,6.444494624,8.132795698,9.052107528,27.47419355,32.28445747,24.28071848,7.81781525,32.15879766,North
2018,October,11.16129033,7.006451613,8.716129032,9.95483871,,,,6.541935484,34.53225806,North-East
2018,October,5.124731183,3.152688172,3.64516129,3.993548387,28.03225806,30.05806452,26.13225806,11.26451613,37.07096774,South-East
2018,October,5.610752688,3.197849463,4.058064516,4.419354839,28.16451613,30.81935484,26.12903226,10.01612903,38.05483871,South-West
2018,October,9.558064517,5.953456221,7.524423963,8.402304147,27.64193548,31.82473118,24.83225807,5.844623656,29.91612903,West
2018,November,12.1585755,7.463980464,9.584151404,11.00979243,27.12166667,31.47833333,24.10666667,4.725,32.03666667,Central
2018,November,10.91123188,6.446014493,8.647463769,9.967210144,27.90454545,31.89545455,25.05,5.35,29.05,Central Business District and Surrounding
2018,November,7.095714286,4.572222222,5.373888889,5.877777778,27.76888889,31.61,24.77888889,6.044444444,30.88555556,East
2018,November,10.99690477,7.063095238,8.707380952,9.585,27.13910257,31.40018518,24.35796297,10.06785714,27.68392857,Islands
2018,November,11.09666667,7.273333333,8.798333334,9.846666668,27.12,31.43738095,23.87142857,6.914761905,30.41023809,North
2018,November,9.573333333,6.393333333,7.906666667,8.593333333,,,,5.92,34,North-East
2018,November,8.103908046,5.0251341,6.306666667,7.111800767,27.70344828,29.88965517,25.4137931,11.17586207,37.47931034,South-East
2018,November,11.97253968,7.13968254,8.974444445,10.70571429,27.70666667,30.51,24.93,10.26,40.83333333,South-West
2018,November,12.24866667,7.537857143,9.278333333,10.67833333,27.258,31.34944445,24.20166667,5.58,29.27,West
2018,December,7.847335596,4.877703621,6.018703593,6.87124155,27.26451613,31.92580645,24.7516129,5.229032258,30.61612904,Central
2018,December,5.421318373,2.758204769,3.965778401,4.852033661,28.13684211,32.31052632,25.86315789,6.808695652,27.69565217,Central Business District and Surrounding
2018,December,5.087908712,2.9031234,3.760880696,4.4640553,28.0516129,32.0516129,25.53010753,6.986021506,29.84516129,East
2018,December,6.641935483,3.790322581,4.980645162,6,27.47341491,31.88848721,25.05161291,4.863333333,25.69333333,Islands
2018,December,7.924129032,5.095268817,6.121731951,6.672446237,27.22903226,31.87935484,24.19483871,8.180483871,31.95798387,North
2018,December,8.290322582,3.883870968,4.522580645,5.335483871,,,,6.738709677,33.91290323,North-East
2018,December,4.595698925,2.823655914,3.627956989,4.129032258,27.72903226,30.57096774,25.6483871,12.73225806,39.02258065,South-East
2018,December,8.282642089,5.490168971,6.479262673,7.112135177,27.89677419,31.22903226,25.55483871,12.53225806,42.06129032,South-West
2018,December,8.569516557,5.703789314,7.102062731,7.83923407,27.48573201,32.07727461,24.7174938,6.033478081,28.2441067,West
2019,January,3.26953405,1.938351254,2.27311828,2.493189964,27.56612903,31.53064516,25.23870968,7.880645162,36.07741936,Central
2019,January,4.43759733,2.436151279,3.094771969,3.637374861,28.324,32.03846154,26.03846154,11.05862069,36.93793103,Central Business District and Surrounding
2019,January,2.224445907,0.930107527,1.137173579,1.44859191,28.33225806,31.89569892,25.79569892,12.00322581,36.4655914,East
2019,January,3.480645162,2.006451613,2.3,2.522580645,27.92096775,31.99032258,25.30967742,10.57333334,36.55731183,Islands
2019,January,3.353548387,1.435483871,1.796774193,2.237096774,27.50322581,31.62045455,24.80073314,15.68123167,41.5441349,North
2019,January,2.587096774,1.187096774,1.632258065,1.961290323,,,,13.7483871,38.28709677,North-East
2019,January,3.00860215,1.888172043,2.021505376,2.309677419,28.20322581,30.7483871,26.32903226,17.56774194,47.20967742,South-East
2019,January,3.308870968,1.86827957,2.05188172,2.333602151,28.22333333,31.56333333,26.02666667,16.38709677,45.52903226,South-West
2019,January,3.050752688,1.865668203,2.169354839,2.446774194,27.89843011,32.10053764,25.20107527,8.851075268,32.63655914,West
2019,February,1.440303658,1.174534161,1.335403727,1.37594893,27.86964286,32.64821429,25.225,7.739285715,36.5375,Central
2019,February,0.764285714,0.617857143,0.660714286,0.692857143,28.596,32.824,26.172,10.08928571,32.975,Central Business District and Surrounding
2019,February,1.392346939,0.894047619,1.071428572,1.153571429,28.50833333,32.78095238,25.59880952,12.03809524,36.11428571,East
2019,February,1.521428572,1.1,1.246428572,1.378571429,28.04285715,32.6875,25.11428572,13.50178571,41.04107143,Islands
2019,February,2.997857143,2.083928572,2.455357143,2.691071429,27.70714286,32.73511905,24.63988095,15.14246032,39.49305556,North
2019,February,1.892857143,1.5,1.771428571,1.857142857,,,,14.86428571,37.85,North-East
2019,February,0.647619048,0.44047619,0.519047619,0.569047619,28.25714286,31.20714286,26.29285714,18.64642857,46.83928571,South-East
2019,February,0.74047619,0.545238095,0.619047619,0.676190476,28.39285714,32.38214286,26.05714286,13.85,39.58571429,South-West
2019,February,2.270238095,1.626020408,1.922959184,2.082142857,28.13785714,33.07857143,25.13690476,8.377380952,30.79880952,West
2019,March,3.726702509,2.464247312,3.129749104,3.53530466,28.41290323,33.47741935,25.39032258,7.127419355,34.93387097,Central
2019,March,2.478064516,1.812580645,1.963870968,2.288279569,29.2,33.708,26.532,8.06,29.05333333,Central Business District and Surrounding
2019,March,3.040552996,1.76344086,2.168817204,2.387096774,29.0655914,33.70537634,25.83763441,9.732258063,32.78885305,East
2019,March,1.896774193,1.519354839,1.761290323,1.838709677,28.395,33.1,25.25483871,11.34032258,36.50483871,Islands
2019,March,6.713548387,4.387096774,5.991935484,6.545967742,28.30967742,33.65606759,24.54546851,12.38195085,37.1858679,North
2019,March,3.624193548,1.877419355,2.135483871,2.219354839,,,,11.16451613,34.65483871,North-East
2019,March,2.746236559,1.602150538,2.060215054,2.475268817,28.53870968,31.37096774,26.33870968,15.74193548,41.81935484,South-East
2019,March,1.502365591,1.156129032,1.323870968,1.448602151,28.91612903,32.75483871,26.4516129,12.22258065,37.97741935,South-West
2019,March,4.575292712,2.871505376,3.77734255,4.254813108,28.66645161,33.77204301,25.28709677,7.18655914,29.97903226,West
2019,April,8.730493827,5.021728395,6.650493827,7.391604938,28.44666667,32.90166667,25.705,6.501666667,32.775,Central
2019,April,9.599047621,5.982857143,7.683809524,8.415238096,29.55294118,33.73529412,26.48235294,5.363157895,25.44210526,Central Business District and Surrounding
2019,April,6.331904762,3.385555556,4.543888889,5.444444444,29.12111111,33.10666667,26.20555555,7.078888889,30.68222222,East
2019,April,5.298421053,3.087368421,3.976491228,4.318070176,28.37964913,32.84622807,25.49903509,12.905,39.16833334,Islands
2019,April,6.611392447,4.441633826,5.391986864,6.027754516,28.39,33.13095239,24.95595239,8.879047619,33.82166666,North
2019,April,5.643333333,3.746666667,4.76,5.746666667,,,,7.233333333,33.09,North-East
2019,April,9.122222223,4.482222222,5.917777778,7.506666667,28.54230769,30.78076923,26.10769231,13.34666667,39.14666667,South-East
2019,April,6.846666667,4.003333333,4.943333334,5.696666667,28.95333333,31.92,26.67,10.65333333,39.12333333,South-West
2019,April,6.972836601,4.036666667,5.174369748,5.975546219,28.6125,32.97034722,25.63006945,5.841928105,27.89163399,West
2019,May,5.719563624,3.681886547,4.290400857,4.484931964,28.91612903,32.49193549,26.18387096,7.275806451,34.61774194,Central
2019,May,6.171206691,3.621983273,4.395221028,4.668100359,29.65833333,33.13846154,26.67692308,5.025,26.57916667,Central Business District and Surrounding
2019,May,3.589990784,1.932731183,2.283655914,2.47088172,29.68817204,32.97741936,26.72688172,7.43655914,32.39569893,East
2019,May,4.806451613,3.345161291,3.848387097,3.977419355,28.79677419,32.82419355,25.86612904,5.441935484,29.81290323,Islands
2019,May,4.466427512,2.823908046,3.361574589,3.71684835,28.77741935,33.00675883,25.33225807,8.796704067,36.58394777,North
2019,May,4.641935483,3.664516129,4.064516129,4.283870968,,,,7.006451613,35.33870968,North-East
2019,May,4.387096774,2.806451613,3.146236559,3.352688172,29.29666667,30.83333333,27.38,12.19354839,40.07419355,South-East
2019,May,5.270967742,3.076344086,3.583064516,3.786827957,29.33225806,31.49354839,26.7,10.7516129,44.11612903,South-West
2019,May,7.604229391,4.506829877,5.546482335,6.10280722,28.83002151,32.28919355,25.85510753,6.420107527,30.59154122,West
2019,June,6.883817664,3.761948718,5.013903134,5.722096866,28.16192308,31.36115384,25.81025641,8.916153846,33.9498718,Central
2019,June,5.608888889,3.512222222,4.356666667,4.831111111,29.03333333,32.24615385,26.87692308,4.916666667,25.07777778,Central Business District and Surrounding
2019,June,6.239901478,3.737777778,4.611340996,5.205517242,28.80444444,31.63,26.32777778,8.312222222,30.63111111,East
2019,June,5.845,3.099761905,4.204761905,4.929285715,28.00733619,31.55,25.73832418,5.87,27.38666667,Islands
2019,June,5.887030553,3.745499067,4.487098929,4.801113076,28.12,31.58798246,25.03535088,8.451060606,31.37333333,North
2019,June,8.736666665,5.713333333,8.02,8.86,,,,7.826666667,32.18,North-East
2019,June,8.092222222,5.318888889,6.707777778,7.458888889,28.35666667,29.90666667,26.33,14.74333333,42.11666667,South-East
2019,June,7.311111111,3.837777778,4.995555556,5.762222222,28.68666667,30.71,26.56666667,10.02,38.41666667,South-West
2019,June,8.703301137,4.942385443,6.182797693,6.744251077,28.18818182,31.20171717,25.53085859,7.266282052,29.93025641,West
2019,July,1.392592004,1.100314871,1.2588873,1.32439277,28.6,31.81129032,26.41290323,11.48709678,35.26612903,Central
2019,July,1.196774194,1.03403782,1.07753059,1.100778643,29.47142857,33.19047619,27.27142857,5.462068966,21.78965517,Central Business District and Surrounding
2019,July,1.37235023,1.005376344,1.115053764,1.147311828,29.4,32.28924731,27.12365591,10.54731183,32.97204301,East
2019,July,2.24160178,1.586540601,1.756952169,1.868186874,28.48027295,32.34934289,25.99044206,7.177419355,29.51290323,Islands
2019,July,4.371827957,3.542258065,4.140752688,4.369892473,28.67096774,32.40026882,25.04186828,9.803349875,33.33346774,North
2019,July,1.858064516,1.161290323,1.193548387,1.219354839,,,,10.34516129,35.00322581,North-East
2019,July,0.888172043,0.729032258,0.759139785,0.776344086,28.94,30.57333333,27.52413793,19.09333333,41.74333333,South-East
2019,July,2.189247312,1.612903226,1.862365592,2.09032258,29.16774194,31.3483871,27.29032258,9.461290323,36.22258065,South-West
2019,July,2.944086022,2.158132787,2.397235023,2.529458952,28.75437419,31.87346236,26.11236559,8.74257268,31.68908801,West
2019,August,1.148172043,1.072903226,1.118781362,1.119498208,28.62258065,31.95806452,26.63064517,12.09193549,37.05483871,Central
2019,August,0.93655914,0.890752688,0.93,0.933225807,29.46818182,33.05,27.22727273,6.346666667,23.35,Central Business District and Surrounding
2019,August,0.668663594,0.600537634,0.637096774,0.646774194,29.41505377,32.65698925,27.23763441,12.12903226,35.21182796,East
2019,August,1.390322581,1.138709678,1.338709678,1.383870968,28.64193548,32.62258065,26.22580645,8.338709677,28.92258065,Islands
2019,August,1.550322581,0.753225807,0.864516129,1.193548387,28.90645161,32.76627566,25.64692083,11.65659824,35.38768329,North
2019,August,1.777419355,0.890322581,1.006451613,1.04516129,,,,12.99354839,37.13870968,North-East
2019,August,1.425806452,1.311827957,1.406451613,1.417204301,28.41363636,29.96086957,27.16956522,21.59032258,42.52258065,South-East
2019,August,0.916129032,0.868817204,0.907526882,0.909677419,29.15483871,31.45483871,27.5,10.16451613,36.65806452,South-West
2019,August,0.972580645,0.803970223,0.899007444,0.926799007,28.91935484,32.17526882,26.59032258,10.26774194,33.75913979,West
2019,September,2.182995169,1.466698873,1.622254428,1.968921095,28.54833334,32.38333334,26.23833333,12.00166667,35.56833333,Central
2019,September,1.311428572,0.799523809,0.945238095,1.182857143,29.48181818,33.27727273,27.18181818,5.528571429,22.95,Central Business District and Surrounding
2019,September,0.962857143,0.622222222,0.736111111,0.827222222,29.35,33.12333333,26.82333333,10.59111111,32.07444444,East
2019,September,3.296666667,2.05,2.416666667,2.776666667,28.55666667,32.88,25.89666666,7.363333333,27.60666667,Islands
2019,September,4.10752381,1.729285714,2.299523809,2.860476191,28.87333333,33.13,25.61928572,11.13357143,32.83547619,North
2019,September,4.546666667,2.14,2.753333333,2.886666667,,,,10.77666667,33.63666667,North-East
2019,September,0.611111111,0.351111111,0.457777778,0.56,28.66,30.61,27.15333333,19.33666667,40.56333333,South-East
2019,September,4.76,3.024444444,3.842222222,4.297777778,28.95333333,31.67333333,27.00333333,10.44666667,32.32333333,South-West
2019,September,4.075111111,2.18952381,2.731666667,3.254761905,28.70866667,32.35277778,26.015,8.845,30.27555556,West
2019,October,3.837537714,2.472751132,2.984859721,3.135862651,27.85344827,32.50583982,25.10845384,8.730088988,34.20433816,Central
2019,October,2.133592881,1.273081201,1.568965517,1.673414906,29.29375,33.25,26.38333333,4.821428571,24.49285714,Central Business District and Surrounding
2019,October,5.670506912,2.893010753,3.708064516,4.255913979,28.60537634,32.80967742,25.68064516,7.368817204,31.88817204,East
2019,October,4.96483871,2.817526882,3.475268818,3.912043011,27.80483871,32.58870968,25.15645161,4.252688172,24.05519714,Islands
2019,October,6.726384872,4.274304783,5.166129032,5.875695217,27.42258065,32.62911291,24.09120968,8.932872504,36.63887097,North
2019,October,6,2.877419355,3.44516129,4.277419355,,,,6.661290323,33.86129032,North-East
2019,October,2.169892473,1.294623656,1.556989247,1.756989247,28.2,30.19032258,26.18709677,11.55483871,44.23225806,South-East
2019,October,3.870967742,2.387096774,3.047311828,3.356989247,28.30322581,31.2483871,25.99677419,12.09032258,36.32258065,South-West
2019,October,5.881290322,3.830414746,4.544930876,4.913364055,27.75548387,32.24623656,24.82096774,6.243010753,29.73548387,West
2019,November,5.754687101,3.703833242,4.539979931,5.100656814,27.84388889,32.42074074,25.15388889,8.877619049,33.81130952,Central
2019,November,2.221794872,1.41948718,1.611282051,1.845128205,28.94545455,32.95217391,26.36956522,6.180769231,27.61153846,Central Business District and Surrounding
2019,November,5.18952381,3.286666667,3.936666667,4.429444445,28.44555555,32.62111111,25.83444444,7.9,30.16,East
2019,November,3.046666667,2.056666667,2.243333334,2.516666667,27.83703704,32.39880952,25.24452381,4.23,24.02,Islands
2019,November,7.337111111,5.034259259,5.971666667,6.66,27.60666667,32.41547619,24.46976191,10.29476191,37.56,North
2019,November,5.423333333,3.3,4.06,4.966666667,,,,6.953333333,34.91,North-East
2019,November,2.677777778,1.362222222,1.671111111,2.191111111,28.27142857,30.81785714,26.25357143,10.88333333,41.59,South-East
2019,November,6.691111111,4.024444444,4.862222222,5.664444445,28.24666667,31.31333333,25.96,15.84333333,46.33333333,South-West
2019,November,8.680238095,5.423846154,6.837435897,7.704871795,27.80533334,32.18827161,24.92666667,6.219027778,31.11246913,West
2019,December,7.741972728,3.550588862,4.368552066,5.076998648,26.37453704,29.94365079,24.37400794,11.84055556,37.15277778,Central
2019,December,9.849710144,4.414637682,5.553478261,6.424927536,27.36875,30.94705882,25.5,9.660869565,30.92608696,Central Business District and Surrounding
2019,December,12.44676625,4.402076381,5.980682239,7.553967371,27.09247312,30.36989247,24.89569892,11.42043011,33.80215054,East
2019,December,8.881547619,2.717857143,3.663095238,5.123214286,27.14708333,31.07580128,24.98333333,5.394345238,25.17053572,Islands
2019,December,8.875894428,3.68526393,4.710483871,5.774633431,26.39032258,30.24316437,24.06413211,15.53632873,41.06059908,North
2019,December,11.7,5.219354839,7.025806452,8.619354839,,,,11.81935484,34.18064516,North-East
2019,December,9.767741935,3.735483871,4.950537635,5.840860215,27.01290323,29.50967742,25.16129032,13.19354839,49.15483871,South-East
2019,December,6.532837056,3.429693962,4.154673284,4.776840364,26.96774194,30.03870968,25.10322581,21.40645161,46.79677419,South-West
2019,December,8.841641046,4.179251587,5.343620727,6.237337215,26.73416965,30.53465822,24.47532467,7.459408602,29.81292766,West
2020,January,4.467114695,2.290312624,2.799731183,3.349432497,27.33709678,31.54516129,24.99193549,13.99354839,39.71935484,Central
2020,January,2.911075269,1.221935484,1.562580645,1.822258065,28.095,31.74761905,25.91428571,11.09,32.90333333,Central Business District and Surrounding
2020,January,3.717431376,1.690626461,2.059841047,2.538966807,27.99247312,31.85053763,25.48494624,14.01827957,38.22903226,East
2020,January,5.344838709,2.036021505,2.953333334,3.847419355,27.65467742,32.02461431,25.08758766,6.285322581,27.06467742,Islands
2020,January,4.218451613,2.364473118,2.964,3.289462366,27.3,31.61451613,24.63003073,17.32427036,42.41781874,North
2020,January,4.277419355,1.690322581,2.432258065,3.109677419,,,,14.57096774,37.72580645,North-East
2020,January,4.565591398,2.333333333,3.017204301,3.486021505,27.7483871,30.55483871,25.86774194,14.56774194,52.2,South-East
2020,January,5.870967742,2.670967742,3.376344086,3.967741935,27.82903226,31.48387097,25.57096774,22.78709677,49.21935484,South-West
2020,January,5.308970814,2.783364055,3.440138249,4.062596006,27.58129032,31.9719406,24.91646185,8.501319648,32.16136713,West
2020,February,3.658322691,1.580140485,1.829203917,2.190123457,27.46264368,31.71449553,24.96449553,15.88103448,42.7,Central
2020,February,3.550446999,1.02899106,1.389016603,1.903448276,27.97692308,31.69285714,25.76428571,11.34814815,34.52222222,Central Business District and Surrounding
2020,February,3.072853624,1.591974548,1.734236453,1.902914614,28.09885058,31.90574712,25.42528736,14.72298851,39.71954023,East
2020,February,2.327586207,1.237931034,1.444827586,1.510344828,27.91896552,32.08275862,25.16896552,6.474137931,28.13275862,Islands
2020,February,3.217487685,1.44773399,1.747832512,2.150049261,27.42068966,31.92956897,24.71706897,18.96978654,45.04146552,North
2020,February,3.920689655,2.165517241,2.806896552,3.234482759,,,,15.83793103,40.47241379,North-East
2020,February,3.487356322,1.225287356,1.482758621,1.990804598,27.84827586,30.62413793,25.78275862,14.7862069,52.24827586,South-East
2020,February,2.779310345,1.190804598,1.331034483,1.459770115,28.07241379,31.64137931,25.77931034,23.78275862,52.1862069,South-West
2020,February,3.338423645,1.397536946,1.714039409,2.062561576,27.87241379,32.34655172,25.13655173,9.309332239,33.64827586,West
2020,March,3.546867384,2.48514174,3.118773542,3.406099707,28.25913979,32.95188172,25.69784947,15.48058065,38.39051613,Central
2020,March,2.467741936,1.971827957,2.263225807,2.373978495,29.03076923,32.9875,26.71875,8.13,28.05333333,Central Business District and Surrounding
2020,March,3.125806452,2.43655914,2.829032258,3.037634409,28.94193548,33.1516129,26.16129032,11.07419355,33.03655914,East
2020,March,3.577419355,2.422580646,3.1,3.364516129,28.41935484,33.07258065,25.55322581,5.358064516,25.0467742,Islands
2020,March,5.987096774,4.058709677,5.02516129,5.598709677,28.29032258,33.38680352,25.00271261,14.52170088,38.51158358,North
2020,March,2.690322581,2.4,2.741935484,2.838709677,,,,11.68709677,33.19677419,North-East
2020,March,1.675268817,1.249462366,1.367741935,1.417204301,28.49032258,31.50322581,26.55806452,11.90645161,41.88709677,South-East
2020,March,4.537741936,3.314516129,4.055806452,4.411612903,28.71290323,32.33870968,26.2516129,20.89354839,45.02903226,South-West
2020,March,5.178341014,3.715358335,4.533410138,4.865350389,28.57399333,33.41546668,25.66701301,7.285332187,29.98359541,West
