Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),Region,Year,Month
0.14031392184871508,0.3304556325515548,0.2536925445355618,0.24689482341993516,-0.8516004907990614,0.9567985390478513,-1.6823609760473759,-0.08150450753870957,0.5161589985557672,North,2019,10
-0.08308734987883835,-0.47489190390846187,-0.5133964385543033,-0.3672484080504449,0.11332451403904462,0.18066300424193746,-0.5859529958657984,-0.7885889166194701,-0.04646650544484052,North-East,2019,10
-1.261045379248529,-1.3874224460404827,-1.355013592098593,-1.3357327154374006,0.15359028540550165,-1.589236618020672,0.856193351995364,0.7346453288643403,2.054272118181281,South-East,2019,10
-0.7378759231548865,-0.7575779959557093,-0.6907303488772024,-0.7209269777576756,0.28705960550699683,-0.48464413492401154,0.625673200653022,0.9013275202277832,0.4520913716803734,South-West,2019,10
-0.11959677353815763,0.0745393343416666,-0.0231948428070765,-0.1228843765460629,-0.421161955775721,0.5570853550489296,-0.7984724829715985,-0.9187884599412113,-0.8821880292609758,West,2019,10
-0.15853387378135278,0.0015611928531694193,-0.025401633366073043,-0.05091646225914669,-0.30685567992321,0.7392632864069779,-0.3952358628970565,-0.09870346996460207,-0.05659059411544444,Central,2019,11
-1.2450826818008447,-1.3154347730134317,-1.330813596483883,-1.3018650047552054,1.1174510868374778,1.2940660170100513,1.0772005215556026,-0.9381626257414919,-1.3124134690771083,Central Business District and Surrounding,2019,11
-0.3323510921872029,-0.23894820522304328,-0.29431716668603913,-0.30883222204839716,0.4710896812024305,0.948444863100712,0.42905817716308814,-0.40301083482689914,-0.7961982303337555,East,2019,11
-0.9913915393795997,-0.9480811448257467,-1.0490886320323909,-1.0438239425613192,-0.3157150123027521,0.7163676497995449,-0.28545816087504255,-1.5453863134829322,-2.0399139059033327,Islands,2019,11
0.3281441255454487,0.7685928289174996,0.6127457854491066,0.5482667488437176,-0.6135802134131078,0.7337672299312479,-1.2238556460409151,0.34241621781710246,0.7027424861507514,North,2019,11
-0.26044245698064145,-0.23126112747914765,-0.23934365458400145,-0.10240265673924014,-0.16296786976312483,-0.7672333910592384,0.09286396774869089,-0.6976835287892527,0.16595966200427156,North-East,2019,11
-1.1048441319451074,-1.3484497876498265,-1.3041459189472389,-1.1689198324127648,0.24594628313244785,-0.9341064773186928,0.936707963995847,0.5256231817532769,1.5190574979659626,South-East,2019,11
0.1294653987450927,0.1864034401245648,0.1182318033795054,0.16572095672314066,0.21392954277050386,-0.4168419204962304,0.5811320230150778,2.0695420847870443,2.4798649925869136,South-West,2019,11
0.7412257959979599,0.9932016907728164,0.9986461263000018,0.9497624830347884,-0.35670738895449666,0.4965714196104059,-0.6704491378681252,-0.9262537358390915,-0.6032665059889479,West,2019,11
0.45266021005921575,-0.08678891907121564,-0.10181237798775623,-0.0600071973840087,-2.2067041035817048,-1.846755701097004,-1.339833580219982,0.8235815477414096,0.6202557339595064,Central,2019,12
1.1008995076449002,0.4113618774221562,0.42634617360878696,0.4579393115701485,-0.9212026596376658,-0.7992232052367049,0.023976536695601722,0.14510202952397716,-0.6410199956429669,Central Business District and Surrounding,2019,12
1.8996298490832446,0.4041198999397457,0.6167643069987415,0.8917769169620046,-1.2784242434001138,-1.4017702140961796,-0.7079575113713189,0.6928074300195207,-0.058445833040237774,East,2019,12
0.8031389847303214,-0.566884440855673,-0.4162564826607666,-0.04224867275092814,-1.2078141159591205,-0.6648193471701151,-0.6018140498020361,-1.1829559460221362,-1.8068619009738978,Islands,2019,12
0.8014003333522425,-0.009144588289074223,0.0505972890747493,0.2080614697368349,-2.1862936530244763,-1.5340711314893112,-1.71515753405107,1.973979543404318,1.411822282515644,North,2019,12
1.6699602395360675,0.8753061400986928,1.0826087561347126,1.301155872073551,0.3412815099292502,0.14005679790947081,0.42905817716308814,0.8169823154095698,0.018221869241968693,North-East,2019,12
1.075690003926285,0.019808756741823568,0.15759673666442664,0.23350934898138243,-1.3813068375773925,-2.299812876066,-0.3862711947859511,1.2447330005450692,3.0513878704061144,South-East,2019,12
0.08078786355479942,-0.15648855794924407,-0.19714481995335298,-0.1753440943935715,-1.4396996626974499,-1.7475166345176678,-0.45659936936627876,3.8011960106549267,2.573739367551318,South-West,2019,12
0.7908656300637495,0.2756545331221959,0.33280612726095316,0.3858570580176601,-1.741704895117995,-1.2297589562933144,-1.2171179889690051,-0.54015546948139,-0.8665010495218034,West,2019,12
-0.5545296110682739,-0.8133770437577006,-0.8010847620198184,-0.7238306860440575,-0.962129766457393,-0.17481941889336589,-0.5913950484146507,1.4937521784537415,1.140140444395871,Central,2020,1
-1.0330929733110554,-1.4293294192800816,-1.3525213316679088,-1.3106529380636671,0.017826966031627436,0.036541339938798455,0.5257625285005144,0.5899531370839306,-0.24050984827618382,Central Business District and Surrounding,2020,1
-0.7850963716292417,-1.1591146141701036,-1.1308768657131032,-1.035255033796906,-0.1147386487669127,0.14398572323499226,0.00574330849182553,1.5014503510941306,0.8382613638744866,East,2020,1
-0.28458365196050633,-0.9599837175230101,-0.7326194939410132,-0.532477450051871,-0.5515030821214016,0.3257173554519178,-0.475540415167121,-0.9056178891607448,-1.4231853986872518,Islands,2020,1
-0.6310064911518847,-0.7706212314710269,-0.7278650283137899,-0.7468744239366856,-1.0100953092276994,-0.10241472760821567,-1.0297368365866764,2.530519236968432,1.68674009462203,North,2020,1
-0.6128708318595443,-1.1592898103633447,-0.9648789886750452,-0.8159574345392138,-0.5485139229344673,-0.06363050750509319,-0.49567058823275323,1.673487793260691,0.7363281670913933,North-East,2020,1
-0.5242428835581552,-0.7885742780365927,-0.7041502124261501,-0.6713458699050688,-0.4303379657950827,-1.2086910373357778,0.4693883615233546,1.6724836856805685,3.668214390114694,South-East,2020,1
-0.12277150581632285,-0.5939176268453801,-0.544070412125766,-0.48624306720410376,-0.3260650647185345,-0.23880495614452185,0.10993320124493712,4.23095491406341,3.0644562290719266,South-West,2020,1
-0.2956149022880742,-0.529117685513514,-0.5156353645484832,-0.4497950502709288,-0.6463914277901838,0.27072734017117656,-0.6828092931939989,-0.2158356793202839,-0.39080219252419557,West,2020,1
-0.8032753782525286,-1.2228131872967325,-1.2336790259144679,-1.1692993420040412,-0.799799634256443,0.001961226425775495,-0.6246305359328818,2.0812774715110587,1.7438986054386385,Central,2020,2
-0.8364527855888557,-1.5405678311264803,-1.4298842369853673,-1.2794553083347748,-0.1348446015935472,-0.02062870309980166,0.34408139165720475,0.6703079371984865,0.08741156695157411,Central Business District and Surrounding,2020,2
-0.9833376829159223,-1.2159904849531282,-1.276008985743769,-1.2796603698720133,0.022805704339388225,0.20162302842466023,-0.06651597911616482,1.7208079022237452,1.1401779969120098,East,2020,2
-1.212546323063523,-1.420107491319056,-1.405007541652913,-1.4305067179173268,-0.20978279900697794,0.38641853817454175,-0.37697493437595114,-0.8468445851188222,-1.2068353447424365,Islands,2020,2
-0.9388551580065646,-1.2991496157697742,-1.2699487983167699,-1.184697995525105,-0.8540455106019448,0.22649243472840183,-0.9243154606397412,3.0427255949422056,2.2181848222187153,North,2020,2
-0.7225838389924747,-0.8853254313964284,-0.7978909336373723,-0.7680005350860457,0.1383095678268563,0.15966406068616285,0.1316394339485326,2.067860489406024,1.2926797311618257,North-East,2020,2
-0.8558564626466459,-1.4273969616829014,-1.3881004966481751,-1.2458883283421514,-0.301183397930887,-1.1363444119178276,0.36645592025456525,1.7404861416068822,3.6779931268954105,South-East,2020,2
-1.0736175667123955,-1.4472773352976565,-1.4557286757756644,-1.4499402327510178,-0.011376641984328624,-0.07437025003696521,0.3622793373842042,4.5408785332659445,3.665420465898945,South-West,2020,2
-0.9016610364010247,-1.3280897599739092,-1.28501143800669,-1.2183154522215527,-0.2699734407917061,0.6618118339943156,-0.4162347624866189,0.035677609618060865,-0.08961461994402507,West,2020,2
-0.8375537040882914,-0.7010520488395898,-0.6588776347418326,-0.7020561073901188,0.2300570872862043,1.2937609780719423,0.26361331425190854,1.9566266170898348,0.8709714649283377,Central,2020,3
-1.1694411190519196,-0.9969932780081868,-1.040221936560819,-1.0986523843392138,1.227761602533857,1.330945557655828,1.5001357735474719,-0.33141782117815577,-1.2229236962423808,Central Business District and Surrounding,2020,3
-0.9670519237092376,-0.7290614162798681,-0.788024359272775,-0.8436402194815376,1.1129009856535832,1.5022752566416717,0.8249363841694296,0.5850330006031126,-0.21352368731731527,East,2020,3
-0.8281573779280416,-0.7371204492403873,-0.6672455877779766,-0.7180347463574016,0.4372125825400266,1.4197675951313689,0.08844404116364167,-1.1942491904801025,-1.8319309795498449,Islands,2020,3
-0.08705576553409716,0.20615840386721657,0.19085882649411437,0.14046213639098734,0.2703759356456213,1.7478082898699672,-0.5783417189913389,1.6581523020415136,0.895494833880493,North,2020,3
-1.1009859500751362,-0.7501388881640525,-0.8268461071577321,-0.9200777611065384,-1.5488386443863529,-0.8180424759859878,-1.2143390185239988,0.775813820580585,-0.18107059787966692,North-East,2020,3
-1.413167977111404,-1.4134593227347512,-1.4393670198658466,-1.4662962994236477,0.5289727344529987,-0.21859899481473757,1.305512302343387,0.8440932729894453,1.579237287869885,South-East,2020,3
-0.5328080471065064,-0.22289213135766633,-0.24121284968414905,-0.3156840560066952,0.8167659522853232,0.6536249434291324,0.934335777616236,3.641542587916038,2.21566634658998,South-West,2020,3
-0.3357903857961008,0.008205764461530794,-0.028329994955015234,-0.14133379988596165,0.6371576749720606,1.7777319008401165,0.2262639601917544,-0.594340926677126,-0.8319306658102091,West,2020,3
0.40512330420198905,0.7642154654344394,0.7069271328815299,0.616578497560188,0.5898184536484626,1.5307921222792618,0.23983103542175344,1.7426303025618264,1.1221131117993757,Central,2020,4
0.7913860972834067,1.1095375611993687,1.0110603899962234,0.9228919118044561,1.5365209954440504,1.8387484160903953,1.214119641283096,-1.1062070360520677,-1.6872841382598358,Central Business District and Surrounding,2020,4
0.6065618648942405,0.49452714771577244,0.5421716815869739,0.5781531389552049,1.4494475743336226,1.7847845130033702,0.9606437391624808,-0.29510252429605016,-0.4813949568339569,East,2020,4
0.1628098001645789,0.04075660777261128,0.1693783308603675,0.22037035554261541,0.6523126886468047,1.5214709219929157,0.1572093703806929,-1.4566732313529682,-1.6196028266188258,Islands,2020,4
0.6999698640504021,1.069776813393328,1.0262357435126588,0.9893898656289202,0.5328655860130426,1.8970532177592396,-0.6127725836054682,1.5472816055198657,0.28074340921349944,North,2020,4
1.0651075617688586,1.8538587622962093,1.7694181986140713,1.5370793093820172,0.1577612061033058,0.6647257445761079,-0.30422164364480897,-0.36773311806026193,0.08426064164585606,North-East,2020,4
0.9012261711491095,0.952548874483866,0.9938459446999908,1.3014037775013805,0.8949011043433738,-0.21152691252520925,1.2876697733683562,0.10021542063396717,1.132843943313675,South-East,2020,4
0.9934430162953641,1.6379799905144046,1.4564158582458726,1.3526375888466067,1.1534979031507513,0.5122954727092708,1.130212788104158,3.3395398921212713,2.5818199705990943,South-West,2020,4
0.912241561624381,1.3736909302835538,1.2587376175022431,1.181187298382327,0.7164693131662851,1.7231402975856285,0.1932572213368824,-0.9245833895881597,-0.9162228049938504,West,2020,4
0.5765643696303773,1.6323778581639992,1.5369449557211294,1.5403087313733752,0.9225490198773834,1.1900118890257323,0.3832969622429375,1.1333230000770844,0.7316303187614988,Central,2020,5
1.3551580411413833,2.9416613581744055,2.795908719817515,2.538824277103615,1.8957160865362812,1.5363063543527677,1.203310231356782,-1.4146512450808795,-1.6900189252131284,Central Business District and Surrounding,2020,5
0.41181610497402,0.7870331570473098,1.0154580870378722,1.0000244229187658,1.6175818470346077,1.2463330971972861,1.0359209321345748,-0.5952531941167916,-0.7131705934873497,East,2020,5
-0.2340675250717177,0.34526971772630227,0.1107579269175553,-0.037195987859203854,0.8267234418306812,1.5156487591716592,0.6804909780032975,-1.5095999127906223,-1.8398473898468952,Islands,2020,5
0.09203883041044947,0.47855800547735877,0.46515951411221906,0.47938320274069335,0.820936860053291,1.5317422853208953,-0.03441321292576937,0.38521519061536197,0.3187941145044508,North,2020,5
0.08358610518161776,0.34526971772630227,0.3780659227122098,0.3640729329676296,-0.28171433023019815,0.29862867838513896,-0.5777201272618185,-0.8066628894807253,-0.16669540192935678,North-East,2020,5
0.13715971560495654,0.8071143196360554,0.9397830658568435,0.9028543053758253,1.254712134220841,-0.6867037377821258,1.3914689668927223,0.7466277021472236,1.496906630098307,South-East,2020,5
0.6848010677267753,0.8839850988046054,0.9062334072073396,0.7789015357443086,1.5091380252602553,0.037343164629640525,1.739202750610334,2.458701492849845,2.943573913945162,South-West,2020,5
0.5820049522090218,0.8566542349497165,0.822884366012539,0.804599022660072,1.0333969126515254,1.117052377439886,0.5606380031927269,-0.8967772622893846,-1.0277470245912594,West,2020,5
1.4282207005023557,1.9698702845406808,2.1236524672382324,2.0263636367103723,-0.11162004895233306,-0.692715204517435,0.04618201705116955,0.6553206712849573,1.0051382920490184,Central,2020,6
1.2735107969251864,1.5137741990455844,1.6561894161918589,1.6406025758107725,1.0328194013505878,0.6549720047338551,1.0817644849459438,-1.397012386541924,-1.729322586946606,Central Business District and Surrounding,2020,6
1.045133567276565,0.8874520532055079,0.6232890421479323,0.6177895530456234,0.4710896941322669,-0.4620808163109643,0.3644604436561629,-0.3743760146598523,-0.43204116092387357,East,2020,6
1.018974731391123,0.6699476149147742,0.69171318974242,0.8291314019814586,-0.23753737279065618,-0.5084071891463495,0.09286396774869089,-1.4296313050019482,-1.8790056583820653,Islands,2020,6
-0.14716966312694849,-0.3449623021012945,-0.4367135416171412,-0.34453427212482995,-0.08776673112466618,0.1064108119882402,-0.6509964053134784,0.14483135657217938,-0.06023184318547956,North,2020,6
0.8088140552620788,0.991332717293125,1.0948212003298743,1.0990055906303473,-0.6463914277901838,0.16868190283350618,-0.9298494317317623,-0.597038277510315,-0.16691320814344002,North-East,2020,6
1.7034492581551144,1.6040287295660245,1.923709760995248,1.9469498020650922,0.6233744655956254,-1.631332367311146,0.859709766174816,2.5976702589725993,3.3272391377157136,South-East,2020,6
1.04365776754649,0.5543964341012122,1.011511920139291,1.1782549605140091,0.7138833451782082,-1.1545839635722277,1.2028852428414794,1.383701766667823,1.4839471755523337,South-West,2020,6
1.432276231550929,1.1942613523370273,1.4088695661402066,1.5092896592906238,0.05790946984677414,-0.6274596512869695,0.014286876063959742,-0.5894865004431525,-0.9028014498404975,West,2020,6
-0.43442073617244076,-0.5139121854765245,-0.45940848177380866,-0.46071544534985764,-0.3719451406750206,-0.6816522474496779,-0.0854228688632772,0.5252884813017298,0.6504037098258386,Central,2020,7
-0.32802508311850637,-0.2881686976576341,-0.4341333036575298,-0.4562913762696957,0.9347681194460725,0.4087679985909588,0.957615708103014,-1.4392937679985165,-2.190820775333192,Central Business District and Surrounding,2020,7
-0.21628648454785274,0.11503842041033556,-0.06056446447447119,-0.1074082590390659,0.23005707435636788,-0.5037275416866125,0.42380527890184166,-0.20319302670679246,-0.638961844708264,East,2020,7
-0.35641197390595225,-0.40518126597496845,-0.47929560655635145,-0.49049877864956665,-0.6273778007715519,-0.3564408073926281,-0.2732341331689656,-1.456789223240942,-1.8565130138006913,Islands,2020,7
0.062411773478018455,0.2500824873045282,0.04067484096949401,-0.10804924820035251,-0.526269038405859,-0.25476125183270765,-1.0327969283107559,0.32396450683105554,-0.030784474235628016,North,2020,7
-0.08308734987883835,-0.156312117602439,-0.1873416833875452,-0.23817225701542827,0.13273570777616298,0.14769525729850663,0.266218052486677,-0.6389765880469684,-0.4940577831657106,North-East,2020,7
-0.36021503903705543,-0.19463706088443242,-0.27677824246240307,-0.3396976491820058,0.12439386638055469,-2.1550034934956956,0.5866019938986243,0.9736234122953518,-0.20001971622333814,South-East,2020,7
0.19007192362411993,-0.2645717986635803,-0.17297923434003967,-0.14765919029272062,0.16193211387126893,-1.5656629929893415,0.7624224485175652,1.5560069729309092,1.468156242248878,South-West,2020,7
0.7436265470010712,0.8898726825305574,0.936365407767649,0.8754741362711664,-0.42783542113430395,-0.8315879524516916,-0.4705437599812787,-0.46192117194350735,-0.675828536727264,West,2020,7
-0.008679557419166714,-0.2789954018029935,-0.06725208495184365,0.07979366720698745,0.1440978563431221,0.035601272131538984,0.32354495534544053,0.25807414441505105,0.767726024546188,Central,2020,8
-0.009671661179205232,-0.03784432777872147,0.19833560778616724,0.1868204725290497,1.0419954113699497,0.8085372962245817,1.0671778999605048,-1.3709724778775758,-1.8387918682038757,Central Business District and Surrounding,2020,8
-0.4524958193666571,-0.6479397183732287,-0.5595919668329505,-0.5818432444815633,0.7152736520774777,0.06652955205713727,0.8150113980172728,0.03444624246706991,-0.061095806281719206,East,2020,8
-0.6500455484584782,-0.5453081637087103,-0.6289595066994325,-0.6758421955665661,-0.1404592940787698,0.15015976813461981,-0.06784081007810251,-1.3689642586707695,-1.619570155787993,Islands,2020,8
-0.6949759822553189,-0.7072870627365416,-0.6707559066936107,-0.6402436979890375,0.3037432624385314,0.4778330882117867,-0.5161315663123489,0.22054121939254703,-0.2359577030607185,North,2020,8
-0.6634681306952147,-0.6050762879563348,-0.6356130523652564,-0.6039981980658543,0.9351272716100965,0.9942637494437244,0.7311654806916309,-0.21423823218858926,-0.009221683348556376,North-East,2020,8
0.02802828662309775,0.21446540793303617,0.31959366020159424,0.29961749291294226,0.44555441100579385,-1.5926042817222184,0.9694998709624361,1.1242398481367015,0.5964967315953617,South-East,2020,8
-0.25033097966957313,-0.397010875505167,-0.39020351165783285,-0.39307955334932604,0.6040492294344318,-0.8247777929493335,1.1922057833763147,1.246741218818053,1.206135654341584,South-West,2020,8
-0.1744837404584436,-0.18724640705113,-0.1272604070899487,-0.07531012296194052,0.2169882127769578,-0.22329708930563918,0.06129455681569043,-0.08462313220829017,-0.30248252117109437,West,2020,8
0.6371897102459783,0.4649990071975133,0.5497656201996793,0.708352078968659,-0.7718510352946159,-0.49668664291836184,-0.8249902498946706,0.03334915984158768,1.5615950047851161,Central,2020,9
1.4680009578935875,0.8929740206714798,0.9641305325240545,1.0670090900109854,-0.21275517526166832,-0.35072352225960407,-0.27478800348408383,-1.2289244414535703,-0.9920058020812541,Central Business District and Surrounding,2020,9
0.36756317639989583,-0.33009498641014007,-0.2489657881863368,-0.1885242540717725,-0.23286826535995245,-0.430761578337744,-0.4685812161169449,-0.23423116986908246,0.10154416947489744,East,2020,9
0.7760084862348379,0.7187335875819506,0.6793578338790013,0.6614080823431653,-1.1523235485717567,-0.4951400154292775,-1.0681289555877829,-1.4820939392015695,-1.4308848393411857,Islands,2020,9
0.7524294837752279,0.5635827313029429,0.7442364836701719,0.9640291289496316,-1.005785366890856,0.07018805664224957,-1.52747026106524,0.34715943862297555,-0.20207175998741897,North,2020,9
0.37721578919870424,0.3799941042319793,0.5369971013960095,0.5805087164176513,-0.6566796755710548,-0.7992126193342693,-0.6018140498020361,-0.4995057662665097,0.29424738030747805,North-East,2020,9
0.8798927875905884,0.615598625208917,0.6253748354121573,0.5841304167469502,-0.6178901686797875,-2.386473990518846,-0.40802083716917503,0.7455901232768507,1.3083955594330037,South-East,2020,9
2.0021166248988918,2.0992046666787645,2.3528307872426244,2.431963216491867,-0.5360011737708913,-1.822727707000903,-0.3272736612014576,0.4986461062216643,1.7263434432190268,South-West,2020,9
1.6705753439534063,1.3175569584176574,1.6142961285024575,1.9467461822473082,-0.891140781776307,-0.9102165801825607,-1.017931135754222,-0.04629086247272669,0.2804275277134556,West,2020,9
-0.4096475343209534,-0.20785549028686753,-0.3169551985599788,-0.39575754531545865,0.14524845693973437,-0.05189982428374761,-0.36478202259257886,-0.6997252180412136,0.09303822174286326,Central,2020,10
-0.06721368725780283,0.47890797353713865,0.2917953712624414,0.12683618568343732,0.622296983243876,0.16952381614895512,0.36210532319133576,-1.0917044987305704,-0.7442079435462563,Central Business District and Surrounding,2020,10
-0.8876119137256224,-0.8322672273754076,-0.8866808963412173,-0.9184840824230188,0.7736664771975353,0.2124614787548779,0.3704079452397886,-0.16403275232970968,-0.2342152553736511,East,2020,10
-0.2639074714883029,-0.2592955428785267,-0.33377263064808876,-0.3856576899552234,-0.1889114384453953,0.05305890769069882,-0.4385614968329138,-1.3771812223027153,-1.510307789117465,Islands,2020,10
-0.01443376021155765,0.2656712656239409,0.1549127636871985,0.08195642929398286,0.09102653958764,0.3205473322434937,-1.0230389192354326,0.23861519225380218,0.16042739186382735,North,2020,10
-0.8385744689462081,-0.759822553913695,-0.7585237971032263,-0.8012968134225937,0.18375990762308225,0.3151751120347045,-0.0854228688632772,-0.4230930265836865,0.11100721516155417,North-East,2020,10
-0.5665726500349964,-0.2963533197913495,-0.4587584229629863,-0.5465667483351159,0.12439386638055469,-1.804766854805478,0.54753077503215,0.8079453285120309,0.28939030801277216,South-East,2020,10
-0.3655062598082167,-0.3434676683698022,-0.3715293101176916,-0.4168295159030517,0.3454524306270544,-1.1952203929693357,0.3951530493106801,0.5729836847397278,2.780872850277561,South-West,2020,10
0.136895154581776,0.3766379550238095,0.43615476012973764,0.49521496346448374,0.11688621946837728,-0.25521745829277237,-0.49641159291748316,-0.018035218516223882,0.2717643593306233,West,2020,10
0.8823076423228849,0.9641838953587331,1.0097079742894501,1.0583972528201924,-1.1721492988370434,-0.30722457715021617,-0.94862314920557,-1.2091066651079139,-0.6500852690521658,Central,2020,11
0.9051804141834884,0.8583821699591531,0.787323830812689,0.8697589155825715,-0.33774363232851606,-0.2915649686033529,-0.173854030496419,-1.0504606973894466,-1.5314894196362903,Central Business District and Surrounding,2020,11
1.407857413498029,1.396820798359301,1.4287522251420528,1.3691056001164603,-0.5259446287217538,-0.30200471459442757,-0.3716846098005165,-0.31758342285506985,-0.7770676064740828,East,2020,11
0.3615907228732492,0.3448058427378424,0.30767609392614487,0.3431106675473608,-1.1669624935449634,-0.42890162275223015,-0.9062865631545344,-1.6578921763824273,-2.2338239361883048,Islands,2020,11
1.1809522277519096,1.2242870799083885,1.1887790474508917,1.2155871434116703,-1.4023004497756113,-0.29554201071814495,-1.5122384052421152,1.1626972462738763,-0.17974198139167738,North,2020,11
1.4423716051207995,1.5713586487220694,1.598554579605332,1.496092261228045,-0.2699734407917061,-0.25452070964532697,-0.25538262914577675,-0.8232306975477834,-0.6780384898446351,North-East,2020,11
1.9529082715118067,2.2881786660686685,2.3250964027828065,2.365786210859405,-0.854937229943271,-1.753129407353577,-0.40802083716917503,-0.7723892821618543,-0.8900508240690735,South-East,2020,11
0.42266517121484304,0.6296916011688138,0.5401906543165862,0.47397772233550206,-0.7342587281431122,-1.4225374474896821,-0.18192875172681505,-0.11767636003612124,0.5082853121203288,South-West,2020,11
